timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/01/22 13:46:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 7 %, 2715 MiB, 40960 MiB
2026/01/22 13:47:21.812, 0, NVIDIA A100-SXM4-40GB, 5 %, 5 %, 2160 MiB, 40960 MiB
2026/01/22 13:48:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 7 %, 2674 MiB, 40960 MiB
2026/01/22 13:49:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 6 %, 2326 MiB, 40960 MiB
2026/01/22 13:50:21.812, 0, NVIDIA A100-SXM4-40GB, 5 %, 8 %, 3193 MiB, 40960 MiB
2026/01/22 13:51:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 7 %, 3031 MiB, 40960 MiB
2026/01/22 13:52:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 9 %, 3703 MiB, 40960 MiB
2026/01/22 13:53:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 7 %, 2792 MiB, 40960 MiB
2026/01/22 13:54:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 8 %, 3214 MiB, 40960 MiB
2026/01/22 13:55:21.812, 0, NVIDIA A100-SXM4-40GB, 11 %, 6 %, 2308 MiB, 40960 MiB
2026/01/22 13:56:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 8 %, 3229 MiB, 40960 MiB
2026/01/22 13:57:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 9 %, 3534 MiB, 40960 MiB
2026/01/22 13:58:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 8 %, 3230 MiB, 40960 MiB
2026/01/22 13:59:21.812, 0, NVIDIA A100-SXM4-40GB, 6 %, 6 %, 2255 MiB, 40960 MiB
2026/01/22 14:00:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 7 %, 2747 MiB, 40960 MiB
2026/01/22 14:01:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 7 %, 3054 MiB, 40960 MiB
2026/01/22 14:02:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 10 %, 4008 MiB, 40960 MiB
2026/01/22 14:03:21.812, 0, NVIDIA A100-SXM4-40GB, 11 %, 7 %, 2703 MiB, 40960 MiB
2026/01/22 14:04:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 8 %, 3218 MiB, 40960 MiB
2026/01/22 14:05:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 7 %, 2934 MiB, 40960 MiB
2026/01/22 14:06:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 8 %, 3324 MiB, 40960 MiB
2026/01/22 14:07:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 10 %, 4077 MiB, 40960 MiB
2026/01/22 14:08:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 8 %, 3198 MiB, 40960 MiB
2026/01/22 14:09:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 6 %, 2642 MiB, 40960 MiB
2026/01/22 14:10:21.812, 0, NVIDIA A100-SXM4-40GB, 6 %, 9 %, 3730 MiB, 40960 MiB
2026/01/22 14:11:21.812, 0, NVIDIA A100-SXM4-40GB, 6 %, 6 %, 2405 MiB, 40960 MiB
2026/01/22 14:12:21.812, 0, NVIDIA A100-SXM4-40GB, 5 %, 7 %, 2926 MiB, 40960 MiB
2026/01/22 14:13:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 10 %, 4153 MiB, 40960 MiB
2026/01/22 14:14:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 7 %, 3009 MiB, 40960 MiB
2026/01/22 14:15:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 10 %, 3931 MiB, 40960 MiB
2026/01/22 14:16:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 8 %, 3106 MiB, 40960 MiB
2026/01/22 14:17:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 6 %, 2453 MiB, 40960 MiB
2026/01/22 14:18:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 5 %, 2003 MiB, 40960 MiB
2026/01/22 14:19:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 9 %, 3808 MiB, 40960 MiB
2026/01/22 14:20:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 8 %, 3275 MiB, 40960 MiB
2026/01/22 14:21:21.812, 0, NVIDIA A100-SXM4-40GB, 11 %, 9 %, 3486 MiB, 40960 MiB
2026/01/22 14:22:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 6 %, 2579 MiB, 40960 MiB
2026/01/22 14:23:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 9 %, 3688 MiB, 40960 MiB
2026/01/22 14:24:21.812, 0, NVIDIA A100-SXM4-40GB, 4 %, 9 %, 3817 MiB, 40960 MiB
2026/01/22 14:25:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 6 %, 2367 MiB, 40960 MiB
2026/01/22 14:26:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 8 %, 3337 MiB, 40960 MiB
2026/01/22 14:27:21.812, 0, NVIDIA A100-SXM4-40GB, 6 %, 7 %, 3043 MiB, 40960 MiB
2026/01/22 14:28:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 8 %, 3280 MiB, 40960 MiB
2026/01/22 14:29:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 7 %, 2749 MiB, 40960 MiB
2026/01/22 14:30:21.812, 0, NVIDIA A100-SXM4-40GB, 6 %, 7 %, 2855 MiB, 40960 MiB
2026/01/22 14:31:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 7 %, 2956 MiB, 40960 MiB
2026/01/22 14:32:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 6 %, 2400 MiB, 40960 MiB
2026/01/22 14:33:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 5 %, 2133 MiB, 40960 MiB
2026/01/22 14:34:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 8 %, 3223 MiB, 40960 MiB
2026/01/22 14:35:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 7 %, 2788 MiB, 40960 MiB
2026/01/22 14:36:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 9 %, 3485 MiB, 40960 MiB
2026/01/22 14:37:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 8 %, 3336 MiB, 40960 MiB
2026/01/22 14:38:21.812, 0, NVIDIA A100-SXM4-40GB, 6 %, 9 %, 3590 MiB, 40960 MiB
2026/01/22 14:39:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 8 %, 3385 MiB, 40960 MiB
2026/01/22 14:40:21.812, 0, NVIDIA A100-SXM4-40GB, 11 %, 7 %, 2789 MiB, 40960 MiB
2026/01/22 14:41:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 6 %, 2550 MiB, 40960 MiB
2026/01/22 14:42:21.812, 0, NVIDIA A100-SXM4-40GB, 6 %, 6 %, 2564 MiB, 40960 MiB
2026/01/22 14:43:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 6 %, 2558 MiB, 40960 MiB
2026/01/22 14:44:21.812, 0, NVIDIA A100-SXM4-40GB, 11 %, 8 %, 3232 MiB, 40960 MiB
2026/01/22 14:45:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 8 %, 3381 MiB, 40960 MiB
2026/01/22 14:46:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 9 %, 3850 MiB, 40960 MiB
2026/01/22 14:47:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 9 %, 3702 MiB, 40960 MiB
2026/01/22 14:48:21.812, 0, NVIDIA A100-SXM4-40GB, 6 %, 7 %, 2808 MiB, 40960 MiB
2026/01/22 14:49:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 6 %, 2556 MiB, 40960 MiB
2026/01/22 14:50:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 7 %, 2714 MiB, 40960 MiB
2026/01/22 14:51:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 7 %, 2841 MiB, 40960 MiB
2026/01/22 14:52:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 9 %, 3563 MiB, 40960 MiB
2026/01/22 14:53:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 8 %, 3367 MiB, 40960 MiB
2026/01/22 14:54:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 5 %, 2160 MiB, 40960 MiB
2026/01/22 14:55:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 6 %, 2436 MiB, 40960 MiB
2026/01/22 14:56:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 8 %, 3399 MiB, 40960 MiB
2026/01/22 14:57:21.812, 0, NVIDIA A100-SXM4-40GB, 11 %, 8 %, 3160 MiB, 40960 MiB
2026/01/22 14:58:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 9 %, 3775 MiB, 40960 MiB
2026/01/22 14:59:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 7 %, 2812 MiB, 40960 MiB
2026/01/22 15:00:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 7 %, 2916 MiB, 40960 MiB
2026/01/22 15:01:21.812, 0, NVIDIA A100-SXM4-40GB, 12 %, 8 %, 3094 MiB, 40960 MiB
2026/01/22 15:02:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 8 %, 3373 MiB, 40960 MiB
2026/01/22 15:03:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 8 %, 3282 MiB, 40960 MiB
2026/01/22 15:04:21.812, 0, NVIDIA A100-SXM4-40GB, 6 %, 9 %, 3686 MiB, 40960 MiB
2026/01/22 15:05:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 9 %, 3532 MiB, 40960 MiB
2026/01/22 15:06:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 9 %, 3500 MiB, 40960 MiB
2026/01/22 15:07:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 8 %, 3278 MiB, 40960 MiB
2026/01/22 15:08:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 5 %, 2244 MiB, 40960 MiB
2026/01/22 15:09:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 8 %, 3403 MiB, 40960 MiB
2026/01/22 15:10:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 8 %, 3175 MiB, 40960 MiB
2026/01/22 15:11:21.812, 0, NVIDIA A100-SXM4-40GB, 5 %, 7 %, 2709 MiB, 40960 MiB
2026/01/22 15:12:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 7 %, 2939 MiB, 40960 MiB
2026/01/22 15:13:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 6 %, 2258 MiB, 40960 MiB
2026/01/22 15:14:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 7 %, 2999 MiB, 40960 MiB
2026/01/22 15:15:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 7 %, 3041 MiB, 40960 MiB
2026/01/22 15:16:21.812, 0, NVIDIA A100-SXM4-40GB, 6 %, 7 %, 2705 MiB, 40960 MiB
2026/01/22 15:17:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 8 %, 3256 MiB, 40960 MiB
2026/01/22 15:18:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 9 %, 3608 MiB, 40960 MiB
2026/01/22 15:19:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 7 %, 2732 MiB, 40960 MiB
2026/01/22 15:20:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 7 %, 2992 MiB, 40960 MiB
2026/01/22 15:21:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 8 %, 3076 MiB, 40960 MiB
2026/01/22 15:22:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 8 %, 3403 MiB, 40960 MiB
2026/01/22 15:23:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 7 %, 2890 MiB, 40960 MiB
2026/01/22 15:24:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 8 %, 3098 MiB, 40960 MiB
2026/01/22 15:25:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 7 %, 2971 MiB, 40960 MiB
2026/01/22 15:26:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 9 %, 3827 MiB, 40960 MiB
2026/01/22 15:27:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 5 %, 1940 MiB, 40960 MiB
2026/01/22 15:28:21.812, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2379 MiB, 40960 MiB
2026/01/22 15:29:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 6 %, 2295 MiB, 40960 MiB
2026/01/22 15:30:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 8 %, 3156 MiB, 40960 MiB
2026/01/22 15:31:21.812, 0, NVIDIA A100-SXM4-40GB, 12 %, 6 %, 2590 MiB, 40960 MiB
2026/01/22 15:32:21.812, 0, NVIDIA A100-SXM4-40GB, 6 %, 7 %, 2980 MiB, 40960 MiB
2026/01/22 15:33:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 11 %, 4320 MiB, 40960 MiB
2026/01/22 15:34:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 8 %, 3316 MiB, 40960 MiB
2026/01/22 15:35:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 8 %, 3228 MiB, 40960 MiB
2026/01/22 15:36:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 7 %, 2894 MiB, 40960 MiB
2026/01/22 15:37:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 7 %, 3047 MiB, 40960 MiB
2026/01/22 15:38:21.812, 0, NVIDIA A100-SXM4-40GB, 5 %, 9 %, 3818 MiB, 40960 MiB
2026/01/22 15:39:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 8 %, 3355 MiB, 40960 MiB
2026/01/22 15:40:21.812, 0, NVIDIA A100-SXM4-40GB, 5 %, 7 %, 2956 MiB, 40960 MiB
2026/01/22 15:41:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 7 %, 2732 MiB, 40960 MiB
2026/01/22 15:42:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 8 %, 3094 MiB, 40960 MiB
2026/01/22 15:43:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 7 %, 2812 MiB, 40960 MiB
2026/01/22 15:44:21.812, 0, NVIDIA A100-SXM4-40GB, 11 %, 5 %, 1980 MiB, 40960 MiB
2026/01/22 15:45:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 8 %, 3162 MiB, 40960 MiB
2026/01/22 15:46:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 7 %, 2726 MiB, 40960 MiB
2026/01/22 15:47:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 7 %, 2850 MiB, 40960 MiB
2026/01/22 15:48:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 7 %, 2885 MiB, 40960 MiB
2026/01/22 15:49:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 7 %, 2804 MiB, 40960 MiB
2026/01/22 15:50:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 7 %, 3032 MiB, 40960 MiB
2026/01/22 15:51:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 8 %, 3369 MiB, 40960 MiB
2026/01/22 15:52:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 8 %, 3204 MiB, 40960 MiB
2026/01/22 15:53:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 9 %, 3661 MiB, 40960 MiB
2026/01/22 15:54:21.812, 0, NVIDIA A100-SXM4-40GB, 11 %, 8 %, 3367 MiB, 40960 MiB
2026/01/22 15:55:21.812, 0, NVIDIA A100-SXM4-40GB, 6 %, 8 %, 3155 MiB, 40960 MiB
2026/01/22 15:56:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 8 %, 3330 MiB, 40960 MiB
2026/01/22 15:57:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 7 %, 2933 MiB, 40960 MiB
2026/01/22 15:58:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 7 %, 2969 MiB, 40960 MiB
2026/01/22 15:59:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 7 %, 2931 MiB, 40960 MiB
2026/01/22 16:00:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 6 %, 2586 MiB, 40960 MiB
2026/01/22 16:01:21.812, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2617 MiB, 40960 MiB
2026/01/22 16:02:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 8 %, 3431 MiB, 40960 MiB
2026/01/22 16:03:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 9 %, 3797 MiB, 40960 MiB
2026/01/22 16:04:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 7 %, 2939 MiB, 40960 MiB
2026/01/22 16:05:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 8 %, 3173 MiB, 40960 MiB
2026/01/22 16:06:21.812, 0, NVIDIA A100-SXM4-40GB, 11 %, 7 %, 2991 MiB, 40960 MiB
2026/01/22 16:07:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 7 %, 2804 MiB, 40960 MiB
2026/01/22 16:08:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 9 %, 3737 MiB, 40960 MiB
2026/01/22 16:09:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 7 %, 2851 MiB, 40960 MiB
2026/01/22 16:10:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 6 %, 2622 MiB, 40960 MiB
2026/01/22 16:11:21.812, 0, NVIDIA A100-SXM4-40GB, 5 %, 9 %, 3569 MiB, 40960 MiB
2026/01/22 16:12:21.812, 0, NVIDIA A100-SXM4-40GB, 11 %, 7 %, 2903 MiB, 40960 MiB
2026/01/22 16:13:21.812, 0, NVIDIA A100-SXM4-40GB, 6 %, 9 %, 3660 MiB, 40960 MiB
2026/01/22 16:14:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 7 %, 3042 MiB, 40960 MiB
2026/01/22 16:15:21.812, 0, NVIDIA A100-SXM4-40GB, 6 %, 9 %, 3631 MiB, 40960 MiB
2026/01/22 16:16:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 8 %, 3471 MiB, 40960 MiB
2026/01/22 16:17:21.812, 0, NVIDIA A100-SXM4-40GB, 12 %, 7 %, 2757 MiB, 40960 MiB
2026/01/22 16:18:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 9 %, 3505 MiB, 40960 MiB
2026/01/22 16:19:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 8 %, 3283 MiB, 40960 MiB
2026/01/22 16:20:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 9 %, 3696 MiB, 40960 MiB
2026/01/22 16:21:21.812, 0, NVIDIA A100-SXM4-40GB, 6 %, 9 %, 3790 MiB, 40960 MiB
2026/01/22 16:22:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 9 %, 3818 MiB, 40960 MiB
2026/01/22 16:23:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 7 %, 2750 MiB, 40960 MiB
2026/01/22 16:24:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 7 %, 2940 MiB, 40960 MiB
2026/01/22 16:25:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 9 %, 3683 MiB, 40960 MiB
2026/01/22 16:26:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 8 %, 3354 MiB, 40960 MiB
2026/01/22 16:27:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 8 %, 3295 MiB, 40960 MiB
2026/01/22 16:28:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 7 %, 2772 MiB, 40960 MiB
2026/01/22 16:29:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 9 %, 3855 MiB, 40960 MiB
2026/01/22 16:30:21.812, 0, NVIDIA A100-SXM4-40GB, 6 %, 6 %, 2613 MiB, 40960 MiB
2026/01/22 16:31:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 6 %, 2601 MiB, 40960 MiB
2026/01/22 16:32:21.812, 0, NVIDIA A100-SXM4-40GB, 11 %, 9 %, 3531 MiB, 40960 MiB
2026/01/22 16:33:21.812, 0, NVIDIA A100-SXM4-40GB, 6 %, 8 %, 3315 MiB, 40960 MiB
2026/01/22 16:34:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 7 %, 2887 MiB, 40960 MiB
2026/01/22 16:35:21.812, 0, NVIDIA A100-SXM4-40GB, 6 %, 8 %, 3121 MiB, 40960 MiB
2026/01/22 16:36:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 8 %, 3345 MiB, 40960 MiB
2026/01/22 16:37:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 7 %, 2791 MiB, 40960 MiB
2026/01/22 16:38:21.812, 0, NVIDIA A100-SXM4-40GB, 11 %, 7 %, 2766 MiB, 40960 MiB
2026/01/22 16:39:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 9 %, 3505 MiB, 40960 MiB
2026/01/22 16:40:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 6 %, 2358 MiB, 40960 MiB
2026/01/22 16:41:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 6 %, 2572 MiB, 40960 MiB
2026/01/22 16:42:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 7 %, 2778 MiB, 40960 MiB
2026/01/22 16:43:21.812, 0, NVIDIA A100-SXM4-40GB, 6 %, 9 %, 3838 MiB, 40960 MiB
2026/01/22 16:44:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 7 %, 3023 MiB, 40960 MiB
2026/01/22 16:45:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 8 %, 3473 MiB, 40960 MiB
2026/01/22 16:46:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 6 %, 2371 MiB, 40960 MiB
2026/01/22 16:47:21.812, 0, NVIDIA A100-SXM4-40GB, 12 %, 9 %, 3510 MiB, 40960 MiB
2026/01/22 16:48:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 9 %, 3580 MiB, 40960 MiB
2026/01/22 16:49:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 8 %, 3194 MiB, 40960 MiB
2026/01/22 16:50:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 9 %, 3753 MiB, 40960 MiB
2026/01/22 16:51:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 8 %, 3078 MiB, 40960 MiB
2026/01/22 16:52:21.812, 0, NVIDIA A100-SXM4-40GB, 11 %, 8 %, 3379 MiB, 40960 MiB
2026/01/22 16:53:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 8 %, 3231 MiB, 40960 MiB
2026/01/22 16:54:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 5 %, 2154 MiB, 40960 MiB
2026/01/22 16:55:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 9 %, 3818 MiB, 40960 MiB
2026/01/22 16:56:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 7 %, 2957 MiB, 40960 MiB
2026/01/22 16:57:21.812, 0, NVIDIA A100-SXM4-40GB, 6 %, 6 %, 2613 MiB, 40960 MiB
2026/01/22 16:58:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 7 %, 2958 MiB, 40960 MiB
2026/01/22 16:59:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 4 %, 1638 MiB, 40960 MiB
2026/01/22 17:00:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 8 %, 3279 MiB, 40960 MiB
2026/01/22 17:01:21.812, 0, NVIDIA A100-SXM4-40GB, 11 %, 8 %, 3142 MiB, 40960 MiB
2026/01/22 17:02:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 7 %, 2992 MiB, 40960 MiB
2026/01/22 17:03:21.812, 0, NVIDIA A100-SXM4-40GB, 5 %, 8 %, 3078 MiB, 40960 MiB
2026/01/22 17:04:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 7 %, 2730 MiB, 40960 MiB
2026/01/22 17:05:21.812, 0, NVIDIA A100-SXM4-40GB, 6 %, 8 %, 3232 MiB, 40960 MiB
2026/01/22 17:06:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 7 %, 3054 MiB, 40960 MiB
2026/01/22 17:07:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 6 %, 2571 MiB, 40960 MiB
2026/01/22 17:08:21.812, 0, NVIDIA A100-SXM4-40GB, 6 %, 5 %, 2249 MiB, 40960 MiB
2026/01/22 17:09:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 9 %, 3717 MiB, 40960 MiB
2026/01/22 17:10:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 9 %, 3822 MiB, 40960 MiB
2026/01/22 17:11:21.812, 0, NVIDIA A100-SXM4-40GB, 6 %, 8 %, 3408 MiB, 40960 MiB
2026/01/22 17:12:21.812, 0, NVIDIA A100-SXM4-40GB, 12 %, 8 %, 3388 MiB, 40960 MiB
2026/01/22 17:13:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 8 %, 3300 MiB, 40960 MiB
2026/01/22 17:14:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 9 %, 3583 MiB, 40960 MiB
2026/01/22 17:15:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 8 %, 3350 MiB, 40960 MiB
2026/01/22 17:16:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 9 %, 3520 MiB, 40960 MiB
2026/01/22 17:17:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 7 %, 3020 MiB, 40960 MiB
2026/01/22 17:18:21.812, 0, NVIDIA A100-SXM4-40GB, 13 %, 7 %, 3015 MiB, 40960 MiB
2026/01/22 17:19:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 9 %, 3592 MiB, 40960 MiB
2026/01/22 17:20:21.812, 0, NVIDIA A100-SXM4-40GB, 6 %, 9 %, 3699 MiB, 40960 MiB
2026/01/22 17:21:21.812, 0, NVIDIA A100-SXM4-40GB, 9 %, 8 %, 3156 MiB, 40960 MiB
2026/01/22 17:22:21.812, 0, NVIDIA A100-SXM4-40GB, 8 %, 7 %, 2977 MiB, 40960 MiB
2026/01/22 17:23:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 6 %, 2644 MiB, 40960 MiB
2026/01/22 17:24:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 11 %, 4369 MiB, 40960 MiB
2026/01/22 17:25:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 7 %, 2999 MiB, 40960 MiB
2026/01/22 17:26:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 9 %, 3536 MiB, 40960 MiB
2026/01/22 17:27:21.812, 0, NVIDIA A100-SXM4-40GB, 7 %, 7 %, 3021 MiB, 40960 MiB
2026/01/22 17:28:21.812, 0, NVIDIA A100-SXM4-40GB, 11 %, 7 %, 2998 MiB, 40960 MiB
2026/01/22 17:29:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 8 %, 3272 MiB, 40960 MiB
2026/01/22 17:30:21.812, 0, NVIDIA A100-SXM4-40GB, 10 %, 8 %, 3416 MiB, 40960 MiB
